location,geom,latitude,longitude
"(29.9227100736783, -90.0783377145951)",,29.92271007,-90.07833771
"(30.0591320843101, -89.9592638090939)",,30.05913208,-89.95926381
"(29.9587938509515, -90.1193991892351)",,29.95879385,-90.11939919
"(29.9744950068625, -90.1050072033858)",,29.97449501,-90.1050072
"(30.0449757509867, -89.96030190755)",,30.04497575,-89.96030191
"(29.9148868276177, -89.9906718676028)",,29.91488683,-89.99067187
"(29.9315926112467, -90.0843965757313)",,29.93159261,-90.08439658
"(29.9293720375518, -90.1115524333175)",,29.92937204,-90.11155243
"(29.9242832961131, -90.0029732064443)",,29.9242833,-90.00297321
"(29.9810286402172, -90.1136498650407)",,29.98102864,-90.11364987
"(29.9353617355772, -90.0248012076166)",,29.93536174,-90.02480121
"(29.9292161201652, -90.111302035452)",,29.92921612,-90.11130204
"(29.927908638349, -90.0926321980697)",,29.92790864,-90.0926322
"(29.9421149542598, -90.084003695978)",,29.94211495,-90.0840037
"(29.9201425513028, -90.0798896228583)",,29.92014255,-90.07988962
"(29.9938111165128, -90.0803216018806)",,29.99381112,-90.0803216
"(29.9984299818531, -90.05602719155)",,29.99842998,-90.05602719
"(29.9710065145818, -90.0320799871767)",,29.97100651,-90.03207999
"(29.9648988087222, -90.0827069468535)",,29.96489881,-90.08270695
"(29.9732271921846, -90.0798012177957)",,29.97322719,-90.07980122
"(30.0359375472185, -89.928111354647)",,30.03593755,-89.92811135
"(29.9562836731374, -90.1021743777044)",,29.95628367,-90.10217438
"(30.0139292513801, -90.103037349861)",,30.01392925,-90.10303735
"(29.9558273701717, -90.0960114619933)",,29.95582737,-90.09601146
"(29.9922327536663, -90.0651166800006)",,29.99223275,-90.06511668
"(30.0213518123917, -90.0948424475775)",,30.02135181,-90.09484245
"(29.9254419684923, -90.0874438640597)",,29.92544197,-90.08744386
"(30.0243256780046, -89.962999822061)",,30.02432568,-89.96299982
"(29.9360211521897, -90.1317269835882)",,29.93602115,-90.13172698
"(29.994802970117, -90.0485507365041)",,29.99480297,-90.04855074
"(29.9630725655629, -90.1112091804042)",,29.96307257,-90.11120918
"(29.9413112856183, -90.105079558779)",,29.94131129,-90.10507956
"(29.9301504801307, -90.1193478034835)",,29.93015048,-90.1193478
"(29.9924666517747, -90.0694570631168)",,29.99246665,-90.06945706
"(30.0606225533955, -89.926210771668)",,30.06062255,-89.92621077
"(29.9371165720768, -90.0474196282417)",,29.93711657,-90.04741963
"(30.0540881616358, -89.9614553710848)",,30.05408816,-89.96145537
"(29.9941575347987, -90.1197807845884)",,29.99415753,-90.11978078
"(29.9363430664493, -90.1026347085103)",,29.93634307,-90.10263471
"(29.9311157351102, -90.0192876438076)",,29.93111574,-90.01928764
"(29.9417806765955, -90.0370086648745)",,29.94178068,-90.03700866
"(29.9639966454506, -90.0935467624333)",,29.96399665,-90.09354676
"(29.9180961547502, -90.102347586828)",,29.91809615,-90.10234759
"(30.0410494235153, -89.9877586493985)",,30.04104942,-89.98775865
"(29.9180961547502, -90.102347586828)",,29.91809615,-90.10234759
"(29.9482142077568, -90.090405380619)",,29.94821421,-90.09040538
"(29.977412794213, -90.0631250145648)",,29.97741279,-90.06312501
"(29.926415302881, -90.1331423252201)",,29.9264153,-90.13314233
"(29.9486718267432, -90.0695627010503)",,29.94867183,-90.0695627
"(29.9482878822954, -90.0902476595095)",,29.94828788,-90.09024766
"(29.985950870188, -90.068624582261)",,29.98595087,-90.06862458
"(29.920273827948, -90.0966520346829)",,29.92027383,-90.09665203
"(30.0082590270904, -90.11127839584)",,30.00825903,-90.1112784
"(29.9228373107049, -90.1151455400794)",,29.92283731,-90.11514554
"(29.9218274071875, -90.1207639122042)",,29.92182741,-90.12076391
"(29.9899824225695, -90.0858764113452)",,29.98998242,-90.08587641
"(30.025045266729, -89.9602154865127)",,30.02504527,-89.96021549
"(29.9173759688954, -90.118332312352)",,29.91737597,-90.11833231
"(29.9424109258186, -90.0337232033184)",,29.94241093,-90.0337232
"(29.9191589679029, -90.1269874025765)",,29.91915897,-90.1269874
"(29.9443277546297, -90.1240172886112)",,29.94432775,-90.12401729
"(29.9525517277841, -90.1315049568014)",,29.95255173,-90.13150496
"(29.9424493402653, -90.0711899636819)",,29.94244934,-90.07118996
"(29.9774960917835, -90.035321530103)",,29.97749609,-90.03532153
"(29.9339277429126, -90.1050600479552)",,29.93392774,-90.10506005
"(29.9920051752435, -90.0730444488999)",,29.99200518,-90.07304445
"(29.947433397786, -90.1312099955648)",,29.9474334,-90.13121
"(30.0250052299995, -90.0202312270046)",,30.02500523,-90.02023123
"(29.9636065128946, -90.0105141989174)",,29.96360651,-90.0105142
"(29.9637445953089, -90.0305845069033)",,29.9637446,-90.03058451
"(29.9884806318277, -90.0621857670722)",,29.98848063,-90.06218577
"(29.9349135217873, -90.0418084337059)",,29.93491352,-90.04180843
"(29.9315069424043, -90.1201437011316)",,29.93150694,-90.1201437
"(29.979122235786, -90.103913632017)",,29.97912224,-90.10391363
"(29.9206156210692, -90.0897482464757)",,29.92061562,-90.08974825
"(29.9358447952648, -90.0062591398231)",,29.9358448,-90.00625914
"(29.9400206270965, -90.0214127321876)",,29.94002063,-90.02141273
"(29.9946134017061, -90.0635305485316)",,29.9946134,-90.06353055
"(30.0231152639125, -89.9549954392495)",,30.02311526,-89.95499544
"(30.0404630375377, -89.9902623773523)",,30.04046304,-89.99026238
"(29.9809598713232, -90.1022905712279)",,29.98095987,-90.10229057
"(29.9373337447415, -90.1306577158446)",,29.93733374,-90.13065772
"(29.9373337447415, -90.1306577158446)",,29.93733374,-90.13065772
"(30.00001269943, -90.0792613969899)",,30.0000127,-90.0792614
"(29.9606543028718, -90.0915071488144)",,29.9606543,-90.09150715
"(29.9831013424363, -90.0497556557673)",,29.98310134,-90.04975566
"(29.932704515268, -90.1166970764948)",,29.93270452,-90.11669708
"(29.9422605710055, -90.0888730481577)",,29.94226057,-90.08887305
"(29.945507606802, -90.1350400321427)",,29.94550761,-90.13504003
"(29.8988178499918, -89.9965270631522)",,29.89881785,-89.99652706
"(29.983264738204, -90.0613290796337)",,29.98326474,-90.06132908
"(29.9422881220387, -90.1085803181484)",,29.94228812,-90.10858032
"(29.9508570719716, -90.0488715745308)",,29.95085707,-90.04887157
"(30.0084000563453, -90.1112604224447)",,30.00840006,-90.11126042
"(29.9277571078431, -90.0886144126575)",,29.92775711,-90.08861441
"(30.0071802596381, -90.1180441481872)",,30.00718026,-90.11804415
"(29.9243989135073, -90.119359762031)",,29.92439891,-90.11935976
"(29.9215845136237, -90.0949352918767)",,29.92158451,-90.09493529
"(29.9512885654687, -90.1295639905448)",,29.95128857,-90.12956399
"(29.9243989135073, -90.119359762031)",,29.92439891,-90.11935976
"(29.9512885654687, -90.1295639905448)",,29.95128857,-90.12956399
"(29.9527222658619, -90.1046360119431)",,29.95272227,-90.10463601
"(29.9911514373968, -90.1029732624239)",,29.99115144,-90.10297326
"(29.94073853381, -90.1328083966485)",,29.94073853,-90.1328084
"(29.9253147673547, -90.0997161793411)",,29.92531477,-90.09971618
"(29.9172800374479, -89.9885711692394)",,29.91728004,-89.98857117
"(29.9901446728071, -90.1033646022327)",,29.99014467,-90.1033646
"(29.9569525207082, -90.1189826396949)",,29.95695252,-90.11898264
"(29.9334276230519, -90.1095845052972)",,29.93342762,-90.10958451
"(29.9636065128946, -90.0105141989174)",,29.96360651,-90.0105142
"(29.9987119558963, -90.1082037241284)",,29.99871196,-90.10820372
"(30.0347721132056, -90.0098104281038)",,30.03477211,-90.00981043
"(29.9590078589774, -90.0207479417232)",,29.95900786,-90.02074794
"(29.9426715809961, -90.0946892929594)",,29.94267158,-90.09468929
"(30.0222684496713, -90.0851571684517)",,30.02226845,-90.08515717
"(29.9275654027892, -90.0843751949786)",,29.9275654,-90.08437519
"(29.9553413569899, -90.1091685827043)",,29.95534136,-90.10916858
"(29.983364895701, -90.0947895519417)",,29.9833649,-90.09478955
"(29.9410613135976, -90.0737449224961)",,29.94106131,-90.07374492
"(29.930546809082, -90.0761586301643)",,29.93054681,-90.07615863
"(29.9718967819805, -90.0912785393064)",,29.97189678,-90.09127854
"(30.0154386845635, -89.9625149977178)",,30.01543868,-89.962515
"(29.9411270144012, -90.0737071825408)",,29.94112701,-90.07370718
"(29.9662955573856, -90.1145114112776)",,29.96629556,-90.11451141
"(29.9525274938795, -90.1038481783008)",,29.95252749,-90.10384818
"(29.9676636230353, -90.0664729628567)",,29.96766362,-90.06647296
"(30.0021034278326, -90.1145582171614)",,30.00210343,-90.11455822
"(30.0342170704776, -89.9954932778391)",,30.03421707,-89.99549328
"(29.9761649013833, -90.0427887409706)",,29.9761649,-90.04278874
"(29.9525274938795, -90.1038481783008)",,29.95252749,-90.10384818
"(29.9500831668318, -90.1175836069429)",,29.95008317,-90.11758361
"(29.9477298559451, -90.0632882152077)",,29.94772986,-90.06328822
"(30.0342170704776, -89.9954932778391)",,30.03421707,-89.99549328
"(29.9617797206114, -90.0561507669031)",,29.96177972,-90.05615077
"(29.9244022379766, -89.996982410111)",,29.92440224,-89.99698241
"(29.9311515954039, -90.1313348753318)",,29.9311516,-90.13133488
"(29.9192481414272, -90.096387182199)",,29.91924814,-90.09638718
"(29.936333086012, -90.0986289465017)",,29.93633309,-90.09862895
"(30.0499683690712, -89.974756571342)",,30.04996837,-89.97475657
"(29.9542273428261, -90.0725128780924)",,29.95422734,-90.07251288
"(29.9781680098325, -90.0882633773011)",,29.97816801,-90.08826338
"(29.9406709006071, -90.1168921109566)",,29.9406709,-90.11689211
"(30.0085353330077, -90.0390708641273)",,30.00853533,-90.03907086
"(29.9274862464428, -90.1098435002072)",,29.92748625,-90.1098435
"(30.0221147750192, -89.9772964863896)",,30.02211478,-89.97729649
"(29.9273881541103, -90.1099948998485)",,29.92738815,-90.1099949
"(29.947267751551, -90.0674488331897)",,29.94726775,-90.06744883
"(29.9273881541103, -90.1099948998485)",,29.92738815,-90.1099949
"(29.9274862464428, -90.1098435002072)",,29.92748625,-90.1098435
"(30.0221147750192, -89.9772964863896)",,30.02211478,-89.97729649
"(30.0221147750192, -89.9772964863896)",,30.02211478,-89.97729649
"(29.9582934058823, -90.1127827546416)",,29.95829341,-90.11278275
"(30.0221147750192, -89.9772964863896)",,30.02211478,-89.97729649
"(29.9919198080628, -90.1089984883539)",,29.99191981,-90.10899849
"(29.9273881541103, -90.1099948998485)",,29.92738815,-90.1099949
"(29.9798595029606, -90.092604667327)",,29.9798595,-90.09260467
"(29.9274862464428, -90.1098435002072)",,29.92748625,-90.1098435
"(29.9362247375175, -90.1029210917171)",,29.93622474,-90.10292109
"(29.9866089649174, -90.064899584312)",,29.98660896,-90.06489958
"(29.995407614246, -90.080850719213)",,29.99540761,-90.08085072
"(29.9245030041222, -90.0814619034846)",,29.924503,-90.0814619
"(30.0077417305311, -90.0827141889929)",,30.00774173,-90.08271419
"(29.9342674748372, -90.0848403974497)",,29.93426747,-90.0848404
"(29.9874274211339, -90.1073008571908)",,29.98742742,-90.10730086
"(29.9218358854714, -90.0952633566726)",,29.92183589,-90.09526336
"(29.9284795221751, -90.0794114105627)",,29.92847952,-90.07941141
"(29.9451632329672, -90.1315635229316)",,29.94516323,-90.13156352
"(29.9361778278649, -90.0989015040704)",,29.93617783,-90.0989015
"(29.9361778278649, -90.0989015040704)",,29.93617783,-90.0989015
"(29.9284795221751, -90.0794114105627)",,29.92847952,-90.07941141
"(30.0259909311998, -89.9631688936631)",,30.02599093,-89.96316889
"(29.9197218398191, -89.986178274402)",,29.91972184,-89.98617827
"(30.0405909889635, -89.9894511658612)",,30.04059099,-89.98945117
"(29.9167321736619, -90.0127959841125)",,29.91673217,-90.01279598
"(29.9209110694683, -90.1002156002133)",,29.92091107,-90.1002156
"(30.0592569739003, -89.9562044378424)",,30.05925697,-89.95620444
"(29.9834943465628, -90.0889971088391)",,29.98349435,-90.08899711
"(29.9680190724656, -90.1255722537066)",,29.96801907,-90.12557225
"(29.9435244914876, -90.0859886991035)",,29.94352449,-90.0859887
"(30.0589929352271, -89.9607575213671)",,30.05899294,-89.96075752
"(29.9589479292397, -90.1142103316034)",,29.95894793,-90.11421033
"(29.9435841423575, -90.1340428447184)",,29.94358414,-90.13404284
"(30.0089271571177, -90.0415380000699)",,30.00892716,-90.041538
"(30.0175272061199, -90.0152545349338)",,30.01752721,-90.01525453
"(30.0122369542728, -90.0750840482954)",,30.01223695,-90.07508405
"(29.9212870018788, -90.1222274354122)",,29.921287,-90.12222744
"(29.9266579748185, -90.1228015067405)",,29.92665797,-90.12280151
"(30.0057671807665, -90.0821587928135)",,30.00576718,-90.08215879
"(29.9656092799348, -90.0187193604559)",,29.96560928,-90.01871936
"(29.9680190724656, -90.1255722537066)",,29.96801907,-90.12557225
"(30.0101775132079, -90.00887689909)",,30.01017751,-90.0088769
"(30.0078930889294, -90.1014207359964)",,30.00789309,-90.10142074
"(29.9462094471863, -90.1194095925612)",,29.94620945,-90.11940959
"(30.0550882933454, -89.9493129460956)",,30.05508829,-89.94931295
"(30.0085495143779, -90.0820161363224)",,30.00854951,-90.08201614
"(29.9459395436364, -90.1196458377938)",,29.94593954,-90.11964584
"(29.9617860084308, -90.0093314759876)",,29.96178601,-90.00933148
"(30.0550882933454, -89.9493129460956)",,30.05508829,-89.94931295
"(29.957484383161, -90.1222206594288)",,29.95748438,-90.12222066
"(30.0225467868409, -90.1125593222182)",,30.02254679,-90.11255932
"(29.9144531457289, -90.0107205277994)",,29.91445315,-90.01072053
"(29.9242058236688, -90.1154489045929)",,29.92420582,-90.1154489
"(29.9673233444384, -90.0921827832408)",,29.96732334,-90.09218278
"(29.9382882330721, -90.1260935415163)",,29.93828823,-90.12609354
"(30.025103583604, -89.9812143488902)",,30.02510358,-89.98121435
"(29.9865057422519, -90.0591348101167)",,29.98650574,-90.05913481
"(29.9655158430883, -90.0765871017685)",,29.96551584,-90.0765871
"(29.9340628315373, -90.1103090668912)",,29.93406283,-90.11030907
"(29.9480550240089, -90.0902017454478)",,29.94805502,-90.09020175
"(29.9430567651334, -90.0712126246736)",,29.94305677,-90.07121262
"(29.9284412445247, -90.1035193489057)",,29.92844124,-90.10351935
"(29.9248471920134, -90.1202664369327)",,29.92484719,-90.12026644
"(29.9410240782081, -90.0718092829379)",,29.94102408,-90.07180928
"(30.0075282025571, -90.1216722081904)",,30.0075282,-90.12167221
"(29.9714134831616, -90.0484642753856)",,29.97141348,-90.04846428
"(29.9671963830716, -90.0660993144991)",,29.96719638,-90.06609931
"(29.9897382170659, -90.086173743376)",,29.98973822,-90.08617374
"(29.9724313531411, -90.0376022973023)",,29.97243135,-90.0376023
"(29.9231273882269, -90.0874996517205)",,29.92312739,-90.08749965
"(29.9671963830716, -90.0660993144991)",,29.96719638,-90.06609931
"(29.9727224990309, -90.1153882174498)",,29.9727225,-90.11538822
"(30.0028183640404, -90.1080299143804)",,30.00281836,-90.10802991
"(29.9285160629054, -90.103807868651)",,29.92851606,-90.10380787
"(29.9710092881218, -90.11576127707)",,29.97100929,-90.11576128
"(29.9841473747053, -90.0750778543895)",,29.98414737,-90.07507785
"(29.9640211568384, -90.1181404183478)",,29.96402116,-90.11814042
"(29.9709189960308, -90.1183224675832)",,29.970919,-90.11832247
"(29.9759576923267, -90.0058247149506)",,29.97595769,-90.00582471
"(30.0142950074141, -89.9676916546833)",,30.01429501,-89.96769165
"(530187.70942, 3678691.8167)",,530187.7094,3678691.817
"(29.9239202245634, -90.0218206117906)",,29.92392022,-90.02182061
"(29.9194551463008, -90.1185793672909)",,29.91945515,-90.11857937
"(30.0117496283192, -90.0435427118439)",,30.01174963,-90.04354271
"(30.0117496283192, -90.0435427118439)",,30.01174963,-90.04354271
"(30.044999456658, -89.9893631282838)",,30.04499946,-89.98936313
"(29.9487419541616, -90.0736486880026)",,29.94874195,-90.07364869
"(29.9054663094304, -89.9951038030029)",,29.90546631,-89.9951038
"(29.9731400400893, -90.1194494242998)",,29.97314004,-90.11944942
"(30.0091849655689, -90.0396602200763)",,30.00918497,-90.03966022
"(30.0103414100747, -90.0762645726573)",,30.01034141,-90.07626457
"(29.9499463270823, -90.1109342005038)",,29.94994633,-90.1109342
"(30.007177752213, -90.0384137777935)",,30.00717775,-90.03841378
"(29.9499463270823, -90.1109342005038)",,29.94994633,-90.1109342
"(29.9273356457605, -89.9953689890774)",,29.92733565,-89.99536899
"(29.9462094471863, -90.1194095925612)",,29.94620945,-90.11940959
"(30.0101994874315, -90.1187455979084)",,30.01019949,-90.1187456
"(30.0097664580543, -90.0803292788101)",,30.00976646,-90.08032928
"(29.9245233847485, -90.1133399127367)",,29.92452338,-90.11333991
"(29.9429260371963, -90.1341471153109)",,29.94292604,-90.13414712
"(29.9641051204873, -90.0101109790842)",,29.96410512,-90.01011098
"(29.917744370859, -89.9774160680312)",,29.91774437,-89.97741607
"(29.9768218108, -90.105505262102)",,29.97682181,-90.10550526
"(29.926350319116, -90.0091434730055)",,29.92635032,-90.00914347
"(29.9883980892845, -90.0861123594954)",,29.98839809,-90.08611236
"(29.9680378095493, -90.0511266968754)",,29.96803781,-90.0511267
"(29.925656150854, -90.0762161797578)",,29.92565615,-90.07621618
"(29.9252991176097, -90.0984139553195)",,29.92529912,-90.09841396
"(29.9303839490092, -90.1151898471944)",,29.93038395,-90.11518985
"(29.9413043317216, -90.0329549693091)",,29.94130433,-90.03295497
"(29.9296078336938, -90.003940596851)",,29.92960783,-90.0039406
"(29.9694432808702, -90.061191138058)",,29.96944328,-90.06119114
"(29.9633033309312, -90.1078694769337)",,29.96330333,-90.10786948
"(29.9303839490092, -90.1151898471944)",,29.93038395,-90.11518985
"(29.9763011098347, -90.0403499927779)",,29.97630111,-90.04034999
"(29.9721267158152, -90.0614185491088)",,29.97212672,-90.06141855
"(29.9577426047676, -90.1251739986145)",,29.9577426,-90.125174
"(29.9715332732641, -90.0501939811862)",,29.97153327,-90.05019398
"(29.9577426047676, -90.1251739986145)",,29.9577426,-90.125174
"(29.9577426047676, -90.1251739986145)",,29.9577426,-90.125174
"(29.9453391080854, -90.1148598243383)",,29.94533911,-90.11485982
"(29.970255924537, -90.0573944520988)",,29.97025592,-90.05739445
"(29.9701849214534, -90.0308226649669)",,29.97018492,-90.03082266
"(29.9723012675039, -90.0306227240229)",,29.97230127,-90.03062272
"(30.0124411018511, -90.0124155791581)",,30.0124411,-90.01241558
"(29.9555594327198, -90.1333908414784)",,29.95555943,-90.13339084
"(29.9178323720386, -90.0273170559385)",,29.91783237,-90.02731706
"(29.9496511715749, -90.1338274536966)",,29.94965117,-90.13382745
"(29.95481689473, -90.1202010218089)",,29.95481689,-90.12020102
"(29.9824116355501, -90.0496489665385)",,29.98241164,-90.04964897
"(29.9349586155716, -90.1264306091147)",,29.93495862,-90.12643061
"(29.9150770902218, -89.9990406862969)",,29.91507709,-89.99904069
"(29.9695288496113, -90.0488795651722)",,29.96952885,-90.04887957
"(29.9724241974857, -90.0390829296982)",,29.9724242,-90.03908293
"(30.0259533484316, -89.981182216186)",,30.02595335,-89.98118222
"(29.9260035893195, -90.0087966352609)",,29.92600359,-90.00879664
"(29.9665309623669, -90.0541035284457)",,29.96653096,-90.05410353
"(29.9512380184302, -90.1287398218882)",,29.95123802,-90.12873982
"(29.990094130483, -90.0826747893194)",,29.99009413,-90.08267479
"(29.9254459236624, -90.1082626291831)",,29.92544592,-90.10826263
"(29.990094130483, -90.0826747893194)",,29.99009413,-90.08267479
"(29.972618436135, -90.1139948073692)",,29.97261844,-90.11399481
"(29.9378397756321, -90.0690523319099)",,29.93783978,-90.06905233
"(30.0234738286, -90.1025369813991)",,30.02347383,-90.10253698
"(29.9544544843968, -90.0671487423683)",,29.95445448,-90.06714874
"(29.9687799139117, -90.0978681757687)",,29.96877991,-90.09786818
"(29.9522057404742, -90.1309105352523)",,29.95220574,-90.13091054
"(29.9669722358092, -90.0753334461797)",,29.96697224,-90.07533345
"(29.9655583486424, -90.0675050906351)",,29.96555835,-90.06750509
"(29.9392591672447, -90.1156243143353)",,29.93925917,-90.11562431
"(29.9449461070822, -90.1199635044991)",,29.94494611,-90.1199635
"(29.9554010119415, -90.1095899248162)",,29.95540101,-90.10958992
"(29.9525517277841, -90.1315049568014)",,29.95255173,-90.13150496
"(29.9816778488263, -90.1072530494704)",,29.98167785,-90.10725305
"(29.9525517277841, -90.1315049568014)",,29.95255173,-90.13150496
"(29.9655583486424, -90.0675050906351)",,29.96555835,-90.06750509
"(29.9512009815913, -90.1150299236668)",,29.95120098,-90.11502992
"(29.9352309148513, -90.1004257388001)",,29.93523091,-90.10042574
"(29.9360773028931, -90.0967946605707)",,29.9360773,-90.09679466
"(30.0424848488461, -89.9330415058305)",,30.04248485,-89.93304151
"(30.042591036591, -89.9872834059002)",,30.04259104,-89.98728341
"(29.9590030210006, -90.0621108256841)",,29.95900302,-90.06211083
"(30.047818761476, -89.9847094120437)",,30.04781876,-89.98470941
"(30.047818761476, -89.9847094120437)",,30.04781876,-89.98470941
"(30.0054352180914, -90.0466316709936)",,30.00543522,-90.04663167
"(29.9432965050409, -90.1281628110911)",,29.94329651,-90.12816281
"(29.9206031895614, -89.9910642734876)",,29.92060319,-89.99106427
"(30.0402335130158, -89.9170954871802)",,30.04023351,-89.91709549
"(29.9259570802895, -90.0111985562904)",,29.92595708,-90.01119856
"(29.9432965050409, -90.1281628110911)",,29.94329651,-90.12816281
"(29.9680500013546, -90.0302897034563)",,29.96805,-90.0302897
"(29.9462572883802, -90.1025991347176)",,29.94625729,-90.10259913
"(29.9553452792573, -90.1259031383927)",,29.95534528,-90.12590314
"(29.920828808816, -90.117642208743)",,29.92082881,-90.11764221
"(29.920828808816, -90.117642208743)",,29.92082881,-90.11764221
"(29.9390913433667, -90.0529776607398)",,29.93909134,-90.05297766
"(29.920828808816, -90.117642208743)",,29.92082881,-90.11764221
"(30.0099239897979, -90.047243859902)",,30.00992399,-90.04724386
"(30.00001269943, -90.0792613969899)",,30.0000127,-90.0792614
"(29.9185369112311, -89.991364111674)",,29.91853691,-89.99136411
"(29.9796498883663, -90.055152746498)",,29.97964989,-90.05515275
"(29.9776660456132, -90.0683832798069)",,29.97766605,-90.06838328
"(29.9383002261796, -90.0998893520183)",,29.93830023,-90.09988935
"(29.9469715629813, -90.091276204219)",,29.94697156,-90.0912762
"(29.9305405002745, -90.0947214821835)",,29.9305405,-90.09472148
"(29.9247866895106, -89.9950787353151)",,29.92478669,-89.99507874
"(30.0007543490068, -90.0796055698029)",,30.00075435,-90.07960557
"(29.929764133735, -90.0120956428557)",,29.92976413,-90.01209564
"(29.937342916114, -90.02359157963)",,29.93734292,-90.02359158
"(29.9396663399207, -90.108884850614)",,29.93966634,-90.10888485
"(30.021524384529, -89.9764778619571)",,30.02152438,-89.97647786
"(30.0550882933454, -89.9493129460956)",,30.05508829,-89.94931295
"(30.0238385653873, -89.9767160976481)",,30.02383857,-89.9767161
"(30.0238385653873, -89.9767160976481)",,30.02383857,-89.9767161
"(29.9630034654241, -90.0961919205801)",,29.96300347,-90.09619192
"(29.9708009084159, -90.0321433292641)",,29.97080091,-90.03214333
"(29.9589866958791, -90.108513093126)",,29.9589867,-90.10851309
"(29.9211693520157, -90.1242059101463)",,29.92116935,-90.12420591
"(29.9997034129147, -90.1162346242638)",,29.99970341,-90.11623462
"(30.019234962545, -89.9811595923254)",,30.01923496,-89.98115959
"(29.9998502177836, -90.1162299895951)",,29.99985022,-90.11622999
"(29.9254918080272, -90.1104815998893)",,29.92549181,-90.1104816
"(30.063133534099, -89.9526468152751)",,30.06313353,-89.95264682
"(29.9474434186758, -90.1069261692953)",,29.94744342,-90.10692617
"(29.9960233834993, -90.0803011662671)",,29.99602338,-90.08030117
"(29.9254918080272, -90.1104815998893)",,29.92549181,-90.1104816
"(29.9319723071747, -90.0741353838101)",,29.93197231,-90.07413538
"(29.9627148128541, -90.0550558304955)",,29.96271481,-90.05505583
"(30.0449757509867, -89.96030190755)",,30.04497575,-89.96030191
"(29.9321601595483, -90.1040707551097)",,29.93216016,-90.10407076
"(29.9480550240089, -90.0902017454478)",,29.94805502,-90.09020175
"(29.9439243521153, -90.1289746042862)",,29.94392435,-90.1289746
"(29.9586496712282, -90.1125411337565)",,29.95864967,-90.11254113
"(29.9634343052547, -90.0342732831413)",,29.96343431,-90.03427328
"(29.9754619090735, -90.0490231541988)",,29.97546191,-90.04902315
"(30.0548018394519, -89.9724689334707)",,30.05480184,-89.97246893
"(29.9310498587377, -90.0928545671774)",,29.93104986,-90.09285457
"(29.973680980992, -90.1097629390683)",,29.97368098,-90.10976294
"(29.9439243521153, -90.1289746042862)",,29.94392435,-90.1289746
"(30.0548018394519, -89.9724689334707)",,30.05480184,-89.97246893
"(29.9412517953116, -90.1299478369611)",,29.9412518,-90.12994784
"(29.9320218627298, -90.0741635314842)",,29.93202186,-90.07416353
"(30.020251083587, -90.1135553158014)",,30.02025108,-90.11355532
"(29.9203821537119, -90.096903247337)",,29.92038215,-90.09690325
"(29.9486190220066, -90.1019879731462)",,29.94861902,-90.10198797
"(29.9482204233643, -90.0954536670088)",,29.94822042,-90.09545367
"(29.9931462057774, -90.1136780175957)",,29.99314621,-90.11367802
"(29.9195517933891, -89.9776732672458)",,29.91955179,-89.97767327
"(29.9588333959221, -90.0658610708368)",,29.9588334,-90.06586107
"(30.0161063839639, -90.1047216515452)",,30.01610638,-90.10472165
"(29.9627720768671, -90.049367458749)",,29.96277208,-90.04936746
"(30.012515504347, -90.1167964256261)",,30.0125155,-90.11679643
"(29.9443610683922, -90.0646910108461)",,29.94436107,-90.06469101
"(29.9937744683258, -90.0573882665562)",,29.99377447,-90.05738827
"(29.9990977058596, -90.0494056329408)",,29.99909771,-90.04940563
"(30.0531543102602, -89.9507421488498)",,30.05315431,-89.95074215
"(29.9501206201254, -90.1181803871098)",,29.95012062,-90.11818039
"(30.0245911642278, -89.9618429344126)",,30.02459116,-89.96184293
"(30.0060886330455, -90.1093511423685)",,30.00608863,-90.10935114
"(29.968436630304, -90.0708410425391)",,29.96843663,-90.07084104
"(29.9634343052547, -90.0342732831413)",,29.96343431,-90.03427328
"(30.0079374741669, -90.0570847211936)",,30.00793747,-90.05708472
"(30.0079374741669, -90.0570847211936)",,30.00793747,-90.05708472
"(29.9648672055023, -90.1092862120184)",,29.96486721,-90.10928621
"(30.0604009635998, -89.9569024297771)",,30.06040096,-89.95690243
"(29.9704654943879, -90.1159407986781)",,29.97046549,-90.1159408
"(29.9245393209912, -89.9943532113976)",,29.92453932,-89.99435321
"(29.9443069229175, -90.1149466520429)",,29.94430692,-90.11494665
"(30.0011838225227, -90.1210484808053)",,30.00118382,-90.12104848
"(30.0636396600581, -89.9595936518167)",,30.06363966,-89.95959365
"(29.9467715008415, -90.1237840001159)",,29.9467715,-90.123784
"(30.0047151505125, -90.1120390376303)",,30.00471515,-90.11203904
"(30.0118151848546, -90.0417200131491)",,30.01181518,-90.04172001
"(30.0282142162182, -89.9916568590683)",,30.02821422,-89.99165686
"(30.0006343150542, -90.1090046702853)",,30.00063432,-90.10900467
"(30.0006343150542, -90.1090046702853)",,30.00063432,-90.10900467
"(30.0006343150542, -90.1090046702853)",,30.00063432,-90.10900467
"(29.9769344629568, -90.0427945756779)",,29.97693446,-90.04279458
"(29.9995538613376, -90.116239608694)",,29.99955386,-90.11623961
"(30.0179605533517, -90.1196244785095)",,30.01796055,-90.11962448
"(30.0278798973155, -89.9611498479158)",,30.0278799,-89.96114985
"(30.0278798973155, -89.9611498479158)",,30.0278799,-89.96114985
"(30.0557395488746, -89.9475668373082)",,30.05573955,-89.94756684
"(29.9652246686538, -90.0810967527074)",,29.96522467,-90.08109675
"(29.9313825120231, -90.1316955574272)",,29.93138251,-90.13169556
